id,courseid,testid,stuid,Tflist,knowledgeList,score,totalScore
1675,15600,50053,5087,"1,1,1,1,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",20,20
1676,15600,-1,5096,"1,1,1,0,1,1,1,1,1,1","3_1_3,8_4_3,8_4_2,5_3_1,1_1_1,3_1_1,1_1_2,3_2_4",18,20
1677,15600,-1,5096,"0,1,0,1,1,1,1,1,1,1","8_4_3,1_1_2,4_3_1,4_3_2,4_2_1,1_1_1",16,20
1678,15600,50054,5087,"1,1,1,0,1,1,1,1,0,0","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",14,20
1679,15600,50055,5087,"1,1,1,1,1,1,0,1,1,1","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",18,20
1680,15600,50051,5119,"1,1,1,1,1,1,1,1,1,1","4_7_1,4_7_4,6_3_2",20,20
1681,15600,50056,5087,"1,0,1,1,1,1,0,1,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",16,20
1682,15600,50051,5102,"0,0,0,0,0,1,0,0,0,0","4_7_1,4_7_4,6_3_2",2,20
1683,15600,-1,5102,"1,1,1,1,1,1,1,1,1,1","8_4_1,8_4_2,6_3_2,8_4_5,4_7_1,4_7_4",20,20
1684,15600,50052,5119,"1,1,0,1,1,1,1,1,1,1","6_3_2,6_3_1",18,20
1685,15600,-1,5102,"1,1,1,1,1,1,1,1,1,1","3_1_1,8_9_1,1_1_1,5_3_3,5_3_2,8_9_2,8_9_3,3_1_5,3_2_1,8_4_2",20,20
1686,15600,-1,5102,"1,1,1,1,1,1,1,1,1,1","3_1_1,8_9_1,1_1_1,5_3_3,5_3_2,8_9_2,8_9_3,3_1_5,3_2_1,8_4_2",20,20
1687,15600,-1,5102,"1,1","8_9_1,8_9_2,8_9_3",4,4
1688,15600,-1,5102,"1,1,1,0,1,0,1,1,1,1","1_1_2,1_1_3,4_3_1,4_3_2,4_2_1",16,20
1689,15600,-1,5119,"1,1,1,1,1,1,1,1,1,1","3_1_1,3_1_3,4_2_1,4_3_1,4_3_2,3_1_5,2_2_2,5_3_1",20,20
1690,15600,-1,5119,"1,1,1,1,1,1,1,1,1,1","1_1_3,1_1_1,1_1_2,2_2_1,2_2_2,2_2_3,2_1_1",20,20
1691,15600,-1,5119,"1,1,1,1,1,1,1,1,1,1","1_1_3,1_1_1,1_1_2,2_2_1,2_2_2,2_2_3",20,20
1692,15600,-1,5119,"1,1,1,1,1,1,1,1,1,1","1_1_3,1_1_1,1_1_2,2_2_1,2_2_2,2_2_3",20,20
1693,15600,50053,5119,"1,1,1,1,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",20,20
1694,15600,50059,5087,"1,1,1,1,1,1,1,1,1,0","7_5_2,7_1_2,7_2_1,7_4_1",18,20
1695,15600,50060,5087,"0,1,1,1,1,1,1,1,1,1","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",18,20
1696,15600,-1,5057,"1,1,1,1,1,1,1,1,1,1","1_1_1,3_1_1,2_1_4,2_3_1,2_3_3,5_1_2,1_1_3",20,20
1697,15600,-1,5057,"1,1,1,1,1,0,1,1,1,1","1_1_2,1_1_3,1_1_1,4_2_1",18,20
1698,15600,-1,5057,"1,1,1,1,1,1","4_2_1,4_2_3,4_3_1,4_3_2",12,12
1699,15600,-1,5057,"1,1,1,1,1,1,1,1,1,1","1_1_2,1_1_3,1_1_1,2_1_1,2_2_1,2_2_3",20,20
1700,15600,-1,5057,"1,1,1,1,1,1,1,1,1,1","1_1_2,1_1_3,1_1_1,2_1_1,2_2_1,2_2_3",20,20
1701,15600,-1,5057,"1,1,1,1,1,1,1,1,1,1","1_1_2,1_1_3,1_1_1,2_1_1,2_2_1,2_2_3",20,20
1702,15600,-1,5057,"1,1,1,1,0,1,1,1","2_1_1,2_2_1,2_2_3,8_4_2,2_2_2",14,16
1703,15600,-1,5057,"1,1,1,1,0,1,1,1","2_1_1,2_2_1,2_2_3,8_4_2,2_2_2",14,16
1704,15600,-1,5057,"1,1,0,1,0,1,1,1,1,1","8_4_3,8_4_2,8_4_1,8_4_5",16,20
1705,15600,-1,5057,"1,1,1,1,1","8_4_3,8_4_2,8_4_1",10,10
1706,15600,-1,5057,"1,1,1,1,1,1,1,1,1,1","8_4_5,8_4_2,8_4_3,8_4_1",20,20
1707,15600,-1,5096,"0,1,1","8_4_3,8_4_2",4,6
1708,15600,-1,5096,"1,1,1,1,1,0,1,1,1,1","1_1_2,4_3_1,4_3_2,4_2_1,1_1_1",18,20
1709,15600,-1,5096,"1,1,1,1,1,1,1,1,1,1","1_1_2,4_3_1,4_3_2,4_2_1,1_1_1",20,20
1710,15600,-1,5096,"1,1,1,1,1,1,1,1,1,1","1_1_2,4_3_1,4_3_2,4_2_1",20,20
1711,15600,50051,5057,"1,1,1,1,1,1,1,1,1,1","4_7_1,4_7_4,6_3_2",20,20
1712,15600,50052,5057,"1,0,0,1,1,1,1,1,1,0","6_3_2,6_3_1",14,20
1713,15600,50053,5057,"0,1,1,1,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",18,20
1714,15600,50054,5057,"1,1,1,1,1,1,1,1,1,1","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",20,20
1715,15600,50055,5057,"1,1,1,1,1,1,1,1,1,1","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",20,20
1716,15600,50056,5057,"1,1,1,1,1,1,1,1,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",20,20
1717,15600,50059,5057,"1,1,1,1,1,1,1,1,1,1","7_5_2,7_1_2,7_2_1,7_4_1",20,20
1718,15600,50060,5057,"1,1,1,1,0,0,1,1,1,1","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",16,20
1719,15600,-1,5057,"1,1,1,1,1,1,1,1,0,1","7_1_2,6_3_1,7_1_1",18,20
1720,15600,-1,5057,"1,1,1,1","7_1_1,7_1_2",8,8
1721,15600,-1,5057,"1,1,1,1,1,1,1,1,1,1","6_3_2,7_2_1,11_4_1,11_2_2,8_4_2,11_6_1,7_4_1,11_2_1",20,20
1722,15600,-1,5057,"1,1,1,1,1,1,1,1,0,1","7_4_1,11_3_2,8_4_1,8_4_2,11_6_1,11_6_2,11_6_6,11_6_9,7_2_1,7_1_1,11_2_2,6_3_2",18,20
1723,15600,-1,5057,"1,1,1,1,1,1,1,1,0,1","7_4_1,11_3_2,8_4_1,8_4_2,11_6_1,11_6_2,11_6_6,11_6_9,7_2_1,7_1_1,11_2_2,6_3_2",18,20
1724,15600,-1,5057,"1,1,1,1,1,1,1,1,1,1","11_6_1,11_6_2,11_6_6,11_6_9,11_2_2,11_2_1",20,20
1725,15600,-1,5057,"0,1,1,1,1,1,1,1,1,1","7_4_1,7_4_2,7_4_3,7_4_4,7_4_5,8_4_3,8_4_1,8_4_2,11_4_1,11_4_2,11_4_3,11_4_4,11_4_5,6_3_2,11_2_2,11_6_2",18,20
1726,15600,-1,5057,"1,1","7_4_1,7_4_2,7_4_3,7_4_4,7_4_5",4,4
1727,15600,-1,5057,"1,1,1,1,1","7_4_1,7_4_2,7_4_3,7_4_4,7_4_5",10,10
1728,15600,-1,5057,"1,1","7_4_1,7_4_2,7_4_3,7_4_4,7_4_5",4,4
1729,15600,-1,5057,"1,1,1,1,1","7_4_1,7_4_2,7_4_3,7_4_4,7_4_5",10,10
1730,15600,-1,5057,"1,1","7_4_1,7_4_2,7_4_3,7_4_4,7_4_5",4,4
1731,15600,-1,5057,"1,1,1,1,1","7_4_1,7_4_2,7_4_3,7_4_4,7_4_5",10,10
1732,15600,-1,5100,"0,1,0,1,0,1,1,1,1","4_7_1,5_3_2,5_3_3,5_1_1",12,18
1733,15600,-1,5100,"1,0","4_7_1,5_4_1",2,4
1734,15600,-1,5100,"1,1","4_7_1,5_4_1",4,4
1735,15600,-1,5055,"1,1,1,1,0,1,1,0,1,0","3_1_3,5_3_3,2_3_1,5_1_2,3_1_4,4_6_1,3_2_4,2_3_3",14,20
1736,15600,50059,5086,"1,1,1,0,0,1,1,1,1,1","7_5_2,7_1_2,7_2_1,7_4_1",16,20
1737,15600,-1,5055,"1,1,1,1,0,1,1,0,1,1","3_1_3,5_3_3,2_3_1,5_1_2,3_1_4,4_6_1,3_2_4,2_3_3",16,20
1738,15600,-1,5055,"1,1,1,1,1,1,1,1,1,1","3_1_3,5_3_3,2_3_1,5_1_2,3_1_4,4_6_1,3_2_4,2_3_3",20,20
1739,15600,50051,5055,"1,1,1,0,1,1,1,1,1,1","4_7_1,4_7_4,6_3_2",18,20
1740,15600,50052,5055,"1,0,0,1,1,1,1,1,1,0","6_3_2,6_3_1",14,20
1741,15600,50051,5098,"1,1,1,1,0,1,1,1,1,1","4_7_1,4_7_4,6_3_2",18,20
1742,15600,50052,5098,"1,1,0,1,1,1,1,1,1,0","6_3_2,6_3_1",16,20
1743,15600,50051,5076,"0,0,1,1,1,1,1,1,1,1","4_7_1,4_7_4,6_3_2",16,20
1744,15600,50053,5098,"1,1,0,0,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",16,20
1745,15600,50054,5098,"1,1,1,1,1,1,1,1,1,0","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",18,20
1746,15600,50052,5076,"1,1,0,1,1,1,1,1,1,1","6_3_2,6_3_1",18,20
1747,15600,50055,5098,"1,1,1,0,1,1,0,1,1,1","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",16,20
1748,15600,50056,5098,"1,0,1,1,1,0,1,1,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",16,20
1749,15600,50051,5116,"0,1,1,1,0,1,1,1,1,1","4_7_1,4_7_4,6_3_2",16,20
1750,15600,50060,5086,"0,0,1,1,1,0,0,1,0,0","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",8,20
1751,15600,50059,5098,"1,1,1,1,1,1,1,1,1,0","7_5_2,7_1_2,7_2_1,7_4_1",18,20
1752,15600,50053,5076,"1,1,1,1,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",20,20
1753,15600,50052,5116,"1,1,1,1,1,1,1,1,1,1","6_3_2,6_3_1",20,20
1754,15600,50060,5098,"1,1,0,1,0,0,1,1,1,1","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",14,20
1755,15600,50054,5076,"1,1,1,1,1,1,1,1,1,1","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",20,20
1756,15600,-1,5098,"1,0,1,0,0,1,1,1,0,1","11_4_1,11_4_2,11_4_3,11_4_4,11_4_5,11_6_1,7_4_1,7_4_2,7_4_3,7_4_4,7_4_5,11_3_1,7_1_2,6_3_1",12,20
1757,15600,-1,5098,"1,1,1,1,0,1,1,1,0,1","11_4_1,11_4_2,11_4_3,11_4_5,6_3_1,8_4_1,8_4_2,11_4_4,7_4_2",16,20
1758,15600,50055,5076,"1,1,1,1,1,1,1,1,1,1","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",20,20
1759,15600,50056,5076,"1,1,1,1,1,1,1,1,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",20,20
1760,15600,50059,5076,"1,1,1,1,1,1,1,1,1,1","7_5_2,7_1_2,7_2_1,7_4_1",20,20
1761,15600,50060,5076,"1,1,1,1,1,0,1,1,1,1","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",18,20
1762,15600,50053,5055,"0,1,0,0,1,1,0,1,1,0","8_4_1,8_4_2,8_9_4,8_9_3",10,20
1763,15600,50053,5116,"1,1,1,0,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",18,20
1764,15600,50054,5116,"1,1,1,1,1,1,1,0,1,0","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",16,20
1765,15600,50055,5116,"0,1,1,1,1,1,0,1,1,1","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",16,20
1766,15600,50056,5116,"1,1,1,1,1,1,1,1,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",20,20
1767,15600,50059,5116,"1,0,1,1,1,1,1,1,1,1","7_5_2,7_1_2,7_2_1,7_4_1",18,20
1768,15600,50060,5116,"1,1,1,1,1,1,1,1,1,1","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",20,20
1769,15600,-1,5100,"1,1,1,1,1,1,1,1,1,0","8_4_2,2_3_3,4_6_2,4_6_1,3_1_3,3_1_1,1_1_1,8_4_5",18,20
1770,15600,-1,5100,"1,1,1,1,1,1,1,1,1,1","8_4_2,2_3_3,4_6_2,4_6_1,3_1_3,3_1_1,1_1_1,8_4_5",20,20
1771,15600,-1,5078,"0,1,0,0,1,1,1,1,1,1","3_1_1,3_1_3",14,20
1772,15600,50054,5055,"1,1,1,1,1,1,1,1,1,0","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",18,20
1773,15600,50055,5055,"1,1,1,1,0,1,1,1,1,1","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",18,20
1774,15600,50056,5055,"1,1,1,1,1,1,0,1,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",18,20
1775,15600,-1,5065,"1,1,1,1,1,1,1,1,1,0","5_1_2,5_1_1,5_3_1,4_2_1,4_2_3,5_1_3",18,20
1776,15600,-1,5065,"1,1,0,1,1","5_4_3,5_1_3",8,10
1777,15600,-1,5065,"1,0,1,1,1,0,0,1,0,1","3_1_1,8_4_1,8_4_2,2_3_1,3_1_4,5_3_3,2_3_3,3_2_1",12,20
1778,15600,-1,5065,"1,1,1,0,1,1,1,1,1,1","5_3_2,5_3_3,3_1_1,8_4_2",18,20
1779,15600,-1,5065,"1,1","8_4_1,8_4_2",4,4
1780,15600,-1,5065,"1,1,1,1,1,0,1,1,1,1","1_1_2,1_1_3,1_1_1,4_2_1",18,20
1781,15600,50051,5071,"1,1,1,0,1,1,1,1,1,1","4_7_1,4_7_4,6_3_2",18,20
1782,15600,50059,5055,"0,1,1,1,1,1,1,1,1,1","7_5_2,7_1_2,7_2_1,7_4_1",18,20
1783,15600,50060,5055,"1,0,0,1,1,0,1,1,0,1","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",12,20
1784,15600,50052,5100,"1,1,0,1,1,1,1,1,1,0","6_3_2,6_3_1",16,20
1785,15600,50051,5096,"0,0,1,1,1,1,1,1,1,1","4_7_1,4_7_4,6_3_2",16,20
1786,15600,50052,5066,"1,1,0,1,1,1,1,1,1,1","6_3_2,6_3_1",18,20
1787,15600,50053,5066,"1,1,1,1,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",20,20
1788,15600,50051,5082,"1,1,1,1,1,1,1,1,1,1","4_7_1,4_7_4,6_3_2",20,20
1789,15600,50051,5065,"1,1,1,1,0,1,0,1,1,0","4_7_1,4_7_4,6_3_2",14,20
1790,15600,50054,5066,"1,1,0,0,1,1,1,1,1,1","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",16,20
1791,15600,50052,5082,"1,1,1,1,1,1,1,1,1,1","6_3_2,6_3_1",20,20
1792,15600,50052,5096,"1,1,0,1,1,1,1,1,1,1","6_3_2,6_3_1",18,20
1793,15600,50053,5082,"1,1,1,1,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",20,20
1794,15600,50055,5066,"1,1,1,1,1,1,1,1,1,1","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",20,20
1795,15600,50056,5066,"1,1,1,1,1,1,1,1,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",20,20
1796,15600,50054,5082,"1,1,1,1,1,1,1,1,1,1","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",20,20
1797,15600,50059,5066,"1,1,1,1,1,1,1,1,1,1","7_5_2,7_1_2,7_2_1,7_4_1",20,20
1798,15600,50053,5097,"1,1,1,0,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",18,20
1799,15600,50055,5082,"1,1,1,1,1,1,1,1,1,1","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",20,20
1800,15600,50053,5100,"1,1,1,1,1,1,0,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",18,20
1801,15600,50056,5082,"1,1,1,1,1,1,1,1,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",20,20
1802,15600,50060,5066,"1,1,1,1,1,1,1,1,1,1","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",20,20
1803,15600,50059,5082,"1,1,1,1,1,1,1,1,1,1","7_5_2,7_1_2,7_2_1,7_4_1",20,20
1804,15600,50060,5082,"1,1,1,1,1,1,1,1,1,1","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",20,20
1805,15600,50053,5096,"1,1,1,0,1,1,1,1,1,0","8_4_1,8_4_2,8_9_4,8_9_3",16,20
1806,15600,50052,5065,"1,0,0,1,1,0,1,1,1,1","6_3_2,6_3_1",14,20
1807,15600,50054,5100,"1,1,1,1,1,1,1,1,1,1","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",20,20
1808,15600,50054,5097,"0,1,1,1,1,1,1,1,1,0","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",16,20
1809,15600,50055,5100,"0,1,1,1,0,1,0,1,1,1","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",14,20
1810,15600,50054,5096,"1,1,0,1,1,1,1,1,1,0","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",16,20
1811,15600,50051,5097,"1,1,1,1,1,1,1,1,0,1","4_7_1,4_7_4,6_3_2",18,20
1812,15600,50055,5096,"0,1,1,1,1,1,1,1,1,1","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",18,20
1813,15600,50056,5100,"1,0,1,1,1,1,0,0,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",14,20
1814,15600,50052,5097,"1,0,0,1,1,0,1,1,1,1","6_3_2,6_3_1",14,20
1815,15600,50056,5096,"1,1,1,1,1,1,1,1,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",20,20
1816,15600,50051,5068,"0,0,1,1,0,1,1,1,1,1","4_7_1,4_7_4,6_3_2",14,20
1817,15600,50059,5096,"1,0,1,1,1,1,1,1,1,1","7_5_2,7_1_2,7_2_1,7_4_1",18,20
1818,15600,50052,5068,"1,0,0,1,1,1,1,1,1,1","6_3_2,6_3_1",16,20
1819,15600,50051,5110,"0,1,1,1,1,1,0,1,1,1","4_7_1,4_7_4,6_3_2",16,20
1820,15600,50051,5110,"0,1,1,1,1,1,0,1,1,1","4_7_1,4_7_4,6_3_2",16,20
1821,15600,50060,5096,"1,1,1,1,1,0,1,1,1,0","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",16,20
1822,15600,-1,5082,"1,1,1,1,1,1,0,1,1,1","3_1_3,3_1_1,2_3_1,7_4_1,7_1_1,11_6_1,3_1_5,6_3_1",18,20
1823,15600,50053,5068,"1,1,1,0,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",18,20
1824,15600,50052,5110,"1,1,0,1,1,1,1,1,1,1","6_3_2,6_3_1",18,20
1825,15600,50051,5089,"0,0,1,1,1,0,1,1,1,1","4_7_1,4_7_4,6_3_2",14,20
1826,15600,50051,5114,"0,0,1,1,1,1,1,1,1,1","4_7_1,4_7_4,6_3_2",16,20
1827,15600,50052,5089,"1,1,1,1,1,1,1,1,1,1","6_3_2,6_3_1",20,20
1828,15600,50054,5068,"1,1,0,0,1,1,1,1,1,0","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",14,20
1829,15600,50055,5097,"1,1,1,1,1,0,1,1,0,1","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",16,20
1830,15600,-1,5082,"1,1,1,1,1,1,1,1,0,1","1_1_2,1_1_1,4_2_1,2_3_1,2_1_4,3_1_1",18,20
1831,15600,50059,5110,"1,1,1,1,1,1,1,1,1,0","7_5_2,7_1_2,7_2_1,7_4_1",18,20
1832,15600,50053,5089,"1,1,1,0,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",18,20
1833,15600,50059,5110,"1,1,1,1,1,1,1,1,1,0","7_5_2,7_1_2,7_2_1,7_4_1",18,20
1834,15600,-1,5082,"1,1,1,1,1,1,1,1,1,1","1_1_2,4_2_1,1_1_1,2_3_1,2_2_1,2_1_4,3_1_1",20,20
1835,15600,50055,5068,"0,1,1,1,0,1,1,1,1,1","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",16,20
1836,15600,-1,5082,"1,1,1,1,1,1,1,1,1,1","1_1_2,4_2_1,1_1_1,2_3_1,2_2_1,2_1_4,3_1_1",20,20
1837,15600,50060,5110,"0,1,1,1,1,1,1,1,1,1","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",18,20
1838,15600,50052,5060,"1,1,0,1,1,1,1,1,1,0","6_3_2,6_3_1",16,20
1839,15600,50056,5068,"1,1,1,1,1,1,1,1,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",20,20
1840,15600,50052,5114,"1,1,1,1,1,1,1,1,1,1","6_3_2,6_3_1",20,20
1841,15600,50054,5089,"0,1,1,1,1,1,1,1,1,0","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",16,20
1842,15600,50051,5074,"1,1,1,1,1,1,1,1,1,1","4_7_1,4_7_4,6_3_2",20,20
1843,15600,50051,5111,"1,1,1,1,0,1,1,1,1,1","4_7_1,4_7_4,6_3_2",18,20
1844,15600,50053,5060,"1,1,1,1,1,0,1,1,0,0","8_4_1,8_4_2,8_9_4,8_9_3",14,20
1845,15600,50056,5097,"1,0,1,0,0,0,1,0,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",10,20
1846,15600,50059,5068,"1,0,1,1,0,1,1,1,1,0","7_5_2,7_1_2,7_2_1,7_4_1",14,20
1847,15600,50051,5067,"1,1,1,1,0,1,1,1,1,1","4_7_1,4_7_4,6_3_2",18,20
1848,15600,50053,5110,"1,1,1,0,1,1,0,1,0,0","8_4_1,8_4_2,8_9_4,8_9_3",12,20
1849,15600,50055,5089,"0,1,1,1,1,1,1,1,1,1","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",18,20
1850,15600,-1,5106,"0,1,0,0,0,0,1,0,1,1","8_4_2,8_4_3,8_4_1,8_4_5",8,20
1851,15600,50054,5060,"1,1,0,1,1,1,0,1,1,0","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",14,20
1852,15600,50060,5068,"0,1,1,1,1,0,1,1,1,1","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",16,20
1853,15600,-1,5106,"1,0,1,0,1,1,1,1,1,1","8_4_5,8_4_3,8_4_1,8_4_2",16,20
1854,15600,-1,5078,"1,1,1,0,0,1,0,1,1,0","2_2_1,1_1_2,1_1_3,4_3_1,4_3_2,2_2_2,2_3_5",12,20
1855,15600,50055,5060,"0,1,1,1,1,1,0,1,1,0","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",14,20
1856,15600,50056,5089,"1,1,1,1,1,1,1,1,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",20,20
1857,15600,50052,5074,"1,1,1,1,1,1,1,1,1,1","6_3_2,6_3_1",20,20
1858,15600,50054,5110,"1,1,0,1,0,1,1,1,1,1","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",16,20
1859,15600,50059,5089,"1,1,1,1,1,1,1,1,1,1","7_5_2,7_1_2,7_2_1,7_4_1",20,20
1860,15600,50056,5060,"1,1,1,1,1,1,0,0,1,1","11_4_1,11_4_2,11_4_3,11_4_5,11_6_1,11_3_2,11_2_1,11_6_2,11_2_2,11_6_8",16,20
1861,15600,50052,5067,"1,1,1,1,1,1,1,1,1,1","6_3_2,6_3_1",20,20
1862,15600,50053,5114,"1,1,0,1,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",18,20
1863,15600,-1,5106,"1,0,0,1,1,1,1,1,1,1","2_2_3,8_4_2,2_4_1,2_4_2,2_1_1",16,20
1864,15600,50059,5100,"1,1,1,0,1,1,1,1,1,1","7_5_2,7_1_2,7_2_1,7_4_1",18,20
1865,15600,50059,5060,"1,0,1,1,1,1,1,1,1,0","7_5_2,7_1_2,7_2_1,7_4_1",16,20
1866,15600,50060,5089,"1,1,1,1,1,1,1,1,1,1","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",20,20
1867,15600,50052,5111,"1,0,1,1,1,0,1,1,1,0","6_3_2,6_3_1",14,20
1868,15600,50051,5106,"1,1,1,0,0,1,1,1,1,1","4_7_1,4_7_4,6_3_2",16,20
1869,15600,50053,5074,"1,1,1,0,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",18,20
1870,15600,50060,5060,"1,1,1,1,0,0,0,1,1,0","7_5_4,7_5_2,7_2_1,7_1_2,7_1_1",12,20
1871,15600,50054,5114,"1,1,1,1,1,1,0,1,1,0","6_3_2,6_3_1",16,20
1872,15600,50052,5106,"1,0,0,1,1,1,1,0,1,0","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",12,20
1873,15600,50051,5078,"1,1,1,0,1,0,1,1,1,1","4_7_1,4_7_4,6_3_2",16,20
1874,15600,50053,5106,"0,1,1,1,1,1,1,1,1,0","8_4_1,8_4_2,8_9_4,8_9_3",16,20
1875,15600,-1,5060,"1,1,1,1,1,1,1,1,0,0","8_9_1,8_9_2,8_9_3,11_2_2,7_1_1,7_1_2,6_3_1,7_4_1,8_4_5,8_4_2",16,20
1876,15600,50059,5097,"1,1,1,1,0,1,1,1,1,0","7_5_2,7_1_2,7_2_1,7_4_1",16,20
1877,15600,50052,5078,"1,0,0,1,1,0,1,1,1,0","6_3_2,6_3_1",12,20
1878,15600,50053,5111,"1,1,1,0,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",18,20
1879,15600,50055,5110,"0,1,1,1,1,1,0,1,1,1","11_4_2,11_4_1,11_4_3,11_4_4,11_2_1,11_2_2,11_3_1",16,20
1880,15600,50054,5106,"1,1,1,1,1,0,1,1,1,1","8_4_2,8_4_3,8_4_5,8_9_1,8_9_2",18,20
1881,15600,-1,5060,"1,1,0,1,1,1,0,0","8_9_1,8_9_2,8_9_3,11_3_1,11_4_1,11_6_1,4_7_1,8_9_4,11_6_8",10,16
1882,15600,50053,5083,"1,1,1,1,1,1,1,1,1,1","8_4_1,8_4_2,8_9_4,8_9_3",20,20
1883,15600,-1,5060,"0,1","4_7_1,11_6_8",2,4
1884,15600,-1,5060,1,4_7_1,2,2
